index,user_id,clicks__n_total,clicks__avg_scrollY,clicks__session_gap_cv,clicks__scroll_depth_max,heartbeat__n_total,heartbeat__avg_idle_time,heartbeat__scroll_depth_max,heartbeat__avg_scrollY,q__n_questions_viewed,q__n_unique_urls,q__maj_track,q__n_unique_courses,q__avg_question_number,q__n_active_days,q__revisit_rate,media__n_play_events,media__n_unique_media,media__total_watch_min,media__n_unique_urls,media__media_type_diversity,media__audio_pct,media__completion_rate,label,unique_math_qids,unique_text_qids,unique_quiz_qids,content_entropy,ts__q_bin1,ts__q_bin2,ts__q_bin3,ts__q_trend,ts__q_recency,ts__pv_bin1,ts__pv_bin2,ts__pv_bin3,ts__pv_trend,ts__pv_recency,ts__score_first,ts__score_last,ts__score_delta
260,1139,2664.0,0.0,12.996921826521993,0.0,26818,1761424069.5705378,0.0,0.0,256.0,21.0,0.0,2.0,0.0,15.0,0.99609375,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0,0.0,154.0,181.0,0.8248870222534617,69.0,9.0,0.0,-69.0,0.0,90.0,62.0,0.0,-90.0,0.0,,,
262,1141,1668.0,0.0,8.872078880906775,0.0,14076,1760131381.1776087,0.0,0.0,185.0,15.0,0.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,130.0,118.0,0.9436528030117897,43.0,0.0,0.0,-43.0,0.0,69.0,13.0,12.0,-57.0,0.1276595744680851,,,
269,1149,2041.0,0.0,15.427218292949469,0.0,13514,1760876817.3698096,0.0,0.0,350.0,13.0,0.0,2.0,0.0,17.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,67.0,143.0,0.8426875196160334,0.0,0.0,119.0,119.0,1.0,5.0,0.0,38.0,33.0,0.8837209302325582,,,
270,1150,2478.0,0.0,11.16374324494246,0.0,25241,1760334958.1065283,0.0,0.0,303.0,25.0,0.0,2.0,0.0,22.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,56.0,208.0,1.21615286793922,72.0,0.0,0.0,-72.0,0.0,34.0,11.0,5.0,-29.0,0.1,,,
272,1152,2741.0,0.0,13.990397193945533,0.0,23782,1760547982.8260207,0.0,0.0,318.0,17.0,0.0,2.0,0.0,21.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,1,0.0,0.0,226.0,0.8330501694706474,59.0,55.0,37.0,-22.0,0.24503311258278146,76.0,70.0,23.0,-53.0,0.13609467455621302,,,
275,1155,3702.0,0.0,13.769394636862168,0.0,19009,1760676671.2272532,0.0,0.0,677.0,21.0,0.0,2.0,0.0,28.0,1.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,1,19.0,0.0,276.0,0.9846339626842908,34.0,103.0,73.0,39.0,0.3476190476190476,48.0,53.0,27.0,-21.0,0.2109375,,,
276,1158,1849.0,0.0,10.590385982970332,0.0,13878,1760961913.7123163,0.0,0.0,169.0,11.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,1,0.0,0.0,285.0,0.7075216333276518,63.0,11.0,0.0,-63.0,0.0,51.0,35.0,30.0,-21.0,0.25862068965517243,,,
278,1161,1799.0,0.0,10.023796813865518,0.0,9427,1760886010.3437,0.0,0.0,251.0,22.0,0.0,2.0,0.0,10.0,0.9760956175298805,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,56.0,163.0,0.8429759319431581,44.0,35.0,0.0,-44.0,0.0,49.0,95.0,22.0,-27.0,0.13253012048192772,,,
281,1164,2735.0,0.0,9.682119602761935,0.0,17060,1761495805.0932462,0.0,0.0,287.0,24.0,0.0,2.0,0.0,22.0,0.9965156794425087,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,0.0,26.0,234.0,0.7398974883790177,25.0,19.0,20.0,-5.0,0.3125,85.0,73.0,81.0,-4.0,0.3389121338912134,,,
284,1167,3423.0,0.0,13.882063443401439,0.0,14644,1762667244.5721138,0.0,0.0,286.0,28.0,0.0,2.0,0.0,19.0,0.9895104895104895,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,0.0,30.0,216.0,1.119474392012699,16.0,21.0,5.0,-11.0,0.11904761904761904,82.0,66.0,69.0,-13.0,0.31797235023041476,,,
285,1168,1832.0,0.0,7.851600495702757,0.0,25915,1760630000.0919495,0.0,0.0,207.0,17.0,0.0,2.0,0.0,18.0,0.9758454106280193,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0,20.0,30.0,94.0,0.9864041588292105,11.0,28.0,3.0,-8.0,0.07142857142857142,86.0,62.0,78.0,-8.0,0.34513274336283184,,,
286,1169,1554.0,0.0,9.121646608302097,0.0,25632,1760574538.8934097,0.0,0.0,115.0,14.0,0.0,2.0,0.0,13.0,0.991304347826087,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,102.0,166.0,0.6657085311768084,1.0,8.0,3.0,2.0,0.25,64.0,58.0,40.0,-24.0,0.24691358024691357,,,
287,1170,3308.0,0.0,13.196106821878352,0.0,15275,1762444004.5580218,0.0,0.0,323.0,27.0,0.0,2.0,0.0,19.0,0.9938080495356038,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,56.0,198.0,1.0399499233988554,94.0,41.0,0.0,-94.0,0.0,106.0,120.0,76.0,-30.0,0.25165562913907286,,,
290,1173,1910.0,0.0,10.483903315992434,0.0,35114,1762695763.9879084,0.0,0.0,217.0,18.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0,0.0,30.0,185.0,0.7356760031062836,38.0,19.0,0.0,-38.0,0.0,43.0,91.0,14.0,-29.0,0.0945945945945946,,,
293,1176,635.0,0.0,8.909496349858776,0.0,9780,1760615905.545648,0.0,0.0,168.0,13.0,0.0,2.0,0.0,11.0,0.9880952380952381,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,26.0,89.0,1.1186779372076356,0.0,3.0,13.0,13.0,0.8125,5.0,7.0,13.0,8.0,0.52,,,
294,1177,3165.0,0.0,13.272885397468176,0.0,18170,1761032902.7480206,0.0,0.0,433.0,17.0,0.0,2.0,0.0,14.0,0.9953810623556582,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,56.0,196.0,0.939478088192588,148.0,61.0,0.0,-148.0,0.0,176.0,49.0,74.0,-102.0,0.24749163879598662,,,
297,1180,709.0,0.0,7.566320875868113,0.0,41002,1758226017.4229102,0.0,0.0,44.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,9.0,30.0,34.0,1.1938642107750002,,,,,,0.0,33.0,12.0,12.0,0.26666666666666666,,,
298,1182,1063.0,0.0,10.07189096157323,0.0,6292,1760492347.5173857,0.0,0.0,94.0,7.0,0.0,1.0,0.0,7.0,1.0,,,,,,,,1,0.0,30.0,91.0,0.6906632266397297,8.0,6.0,0.0,-8.0,0.0,33.0,185.0,39.0,6.0,0.1517509727626459,,,
299,1183,2599.0,0.0,10.06579209704363,0.0,14224,1761280903.883985,0.0,0.0,337.0,22.0,0.0,2.0,0.0,21.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,0.0,207.0,0.7744186918414068,18.0,36.0,20.0,2.0,0.2702702702702703,26.0,137.0,33.0,7.0,0.1683673469387755,,,
301,1185,3251.0,0.0,12.108233456337109,0.0,17155,1760477310.4879913,0.0,0.0,332.0,23.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,0.0,26.0,195.0,0.9515677966931231,31.0,31.0,0.0,-31.0,0.0,157.0,30.0,11.0,-146.0,0.05555555555555555,,,
303,1187,2698.0,0.0,14.591448494717902,0.0,13346,1759650895.3170366,0.0,0.0,263.0,17.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,22.0,159.0,166.0,0.9014750585643263,,,,,,100.0,4.0,5.0,-95.0,0.045871559633027525,,,
305,1189,561.0,0.0,7.97717735970275,0.0,7073,1760005305.9568348,0.0,0.0,75.0,10.0,0.0,2.0,0.0,6.0,0.9733333333333334,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,56.0,44.0,0.9413293949091135,4.0,0.0,0.0,-4.0,0.0,66.0,1.0,8.0,-58.0,0.10666666666666667,,,
307,1191,1418.0,0.0,13.34220310324631,0.0,5144,1758849271.7990994,0.0,0.0,161.0,14.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,30.0,96.0,0.8610430178030799,59.0,0.0,0.0,-59.0,0.0,70.0,0.0,2.0,-68.0,0.027777777777777776,,,
311,1196,2061.0,0.0,11.609864107075227,0.0,10040,1760993728.8296888,0.0,0.0,174.0,14.0,0.0,2.0,0.0,15.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,0.0,122.0,0.863455767886106,40.0,8.0,15.0,-25.0,0.23809523809523808,153.0,39.0,23.0,-130.0,0.10697674418604651,,,
314,1199,2373.0,0.0,10.388576969134615,0.0,17618,1759801271.4878106,0.0,0.0,195.0,21.0,0.0,2.0,0.0,15.0,0.9948717948717949,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1,0.0,30.0,172.0,0.9289268982671641,45.0,16.0,16.0,-29.0,0.2077922077922078,154.0,23.0,48.0,-106.0,0.21333333333333335,,,
316,1201,1481.0,0.0,8.123744275798664,0.0,16668,1764312705.261214,0.0,0.0,249.0,20.0,0.0,1.0,,15.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1,0.0,0.0,256.0,1.3313291240770022,39.0,65.0,94.0,55.0,0.47474747474747475,79.0,79.0,96.0,17.0,0.3779527559055118,,,
318,1204,645.0,0.0,8.480729164040508,0.0,6389,1763667397.547619,0.0,0.0,130.0,13.0,0.0,1.0,,9.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,152.0,1.3179776002735206,44.0,33.0,34.0,-10.0,0.3063063063063063,57.0,34.0,9.0,-48.0,0.09,,,
319,1205,1246.0,0.0,10.39049111783891,0.0,12684,1764570656.562996,0.0,0.0,242.0,18.0,0.0,1.0,,11.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0.0,0.0,116.0,1.384259922798587,28.0,49.0,128.0,100.0,0.624390243902439,47.0,23.0,109.0,62.0,0.6089385474860335,,,
321,1207,1709.0,0.0,10.432230918763254,0.0,10141,1764313617.730826,0.0,0.0,334.0,16.0,0.0,1.0,,14.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,0.0,180.0,1.4002338296697834,59.0,87.0,152.0,93.0,0.5100671140939598,91.0,65.0,53.0,-38.0,0.2535885167464115,,,
324,1224,2068.0,0.0,12.426082528233609,0.0,54641,1764684408.1254811,0.0,0.0,116.0,9.0,1.0,2.0,0.0,5.0,0.9913793103448276,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,9.0,0.0,235.0,0.7200411540359073,82.0,5.0,28.0,-54.0,0.24347826086956523,85.0,37.0,51.0,-34.0,0.2947976878612717,,,
325,1225,19.0,0.0,1.6446095342420408,0.0,210,1765619210.2602406,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,,,,,,,,1,0.0,0.0,195.0,0.4394969869215134,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,16.0,1.0,,,
328,1228,2593.0,0.0,11.224263841897173,0.0,21258,1762179462.737144,0.0,0.0,112.0,7.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0.0,0.0,67.0,0.440923438918866,0.0,68.0,42.0,42.0,0.38181818181818183,80.0,132.0,60.0,-20.0,0.22058823529411764,,,
329,1230,640.0,0.0,11.476782421589752,0.0,2965,1758137241.6598506,0.0,0.0,106.0,7.0,1.0,1.0,0.0,6.0,0.9905660377358491,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0.0,0.0,145.0,0.7259501452943734,,,,,,,,,,,,,
334,1236,4837.0,0.0,14.902311818960323,0.0,18969,1763804285.7843065,0.0,0.0,505.0,19.0,0.0,2.0,,16.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0,59.0,0.0,175.0,1.4482555909885764,66.0,106.0,239.0,173.0,0.5815085158150851,119.0,66.0,99.0,-20.0,0.3485915492957746,,,
335,1237,767.0,0.0,8.600620464364052,0.0,6089,1764074826.1532674,0.0,0.0,176.0,16.0,0.0,1.0,,11.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,177.0,1.377625528226277,29.0,29.0,81.0,52.0,0.5827338129496403,29.0,59.0,34.0,5.0,0.2786885245901639,,,
338,1241,1458.0,0.0,9.197285194502173,0.0,9990,1759785489.7106268,0.0,0.0,,,,,,,,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,35.0,0.18970077525645002,,,,,,31.0,34.0,23.0,-8.0,0.26136363636363635,,,
340,1243,751.0,0.0,8.802011889055816,0.0,5943,1760118897.597547,0.0,0.0,,,,,,,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,15.0,0.13640409431087364,,,,,,27.0,5.0,0.0,-27.0,0.0,,,
342,1245,692.0,0.0,8.513827423235073,0.0,34449,1761851227.4144852,0.0,0.0,23.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,0.0,21.0,0.4946356930221003,0.0,23.0,0.0,0.0,0.0,40.0,32.0,16.0,-24.0,0.18181818181818182,,,
356,1259,2754.0,0.0,16.379333798563877,0.0,15307,1761988310.7508628,0.0,0.0,379.0,24.0,0.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0,10.0,0.0,192.0,0.7506413883590385,135.0,39.0,25.0,-110.0,0.12562814070351758,125.0,78.0,35.0,-90.0,0.14705882352941177,,,
359,1262,668.0,0.0,7.748627684001679,0.0,3162,1761641333.739942,0.0,0.0,,,,,,,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,13.0,0.08112608570492466,,,,,,19.0,18.0,3.0,-16.0,0.075,,,
363,1267,3037.0,0.0,13.096519654464302,0.0,28289,1760699697.7414935,0.0,0.0,410.0,21.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,152.0,0.8418139323515107,119.0,91.0,0.0,-119.0,0.0,59.0,40.0,20.0,-39.0,0.16806722689075632,,,
366,1270,2953.0,0.0,11.899502549955303,0.0,21030,1761067498.62914,0.0,0.0,527.0,27.0,0.0,2.0,0.0,24.0,0.9981024667931688,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0,10.0,0.0,225.0,0.8940307415290512,116.0,26.0,5.0,-111.0,0.034013605442176874,87.0,70.0,34.0,-53.0,0.17801047120418848,,,
370,1274,1254.0,0.0,10.44316222815012,0.0,6417,1759807172.6579041,0.0,0.0,221.0,21.0,0.0,1.0,0.0,7.0,0.995475113122172,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,161.0,0.6899288483664249,0.0,127.0,0.0,0.0,0.0,23.0,54.0,2.0,-21.0,0.02531645569620253,,,
378,1285,1133.0,0.0,8.504362932749578,0.0,34875,1759776894.6766887,0.0,0.0,151.0,18.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,30.0,96.0,0.8077110632791221,25.0,9.0,0.0,-25.0,0.0,50.0,27.0,19.0,-31.0,0.19791666666666666,,,
379,1286,1062.0,0.0,9.741965712922791,0.0,6752,1760604566.6900988,0.0,0.0,166.0,15.0,0.0,1.0,0.0,12.0,0.9759036144578314,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,76.0,0.7756687501716278,21.0,12.0,0.0,-21.0,0.0,41.0,22.0,11.0,-30.0,0.14864864864864866,,,
380,1287,941.0,0.0,8.747660788006447,0.0,8580,1760126939.6016383,0.0,0.0,51.0,7.0,0.0,1.0,0.0,9.0,0.9803921568627451,,,,,,,,1,0.0,56.0,76.0,0.6487746672212129,2.0,0.0,0.0,-2.0,0.0,34.0,54.0,7.0,-27.0,0.07368421052631578,,,
381,1288,4848.0,0.0,10.554985413364097,0.0,48502,1761063374.1134212,0.0,0.0,453.0,23.0,1.0,2.0,0.0,30.0,0.9977924944812362,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1,0.0,41.0,163.0,0.9774022931137457,73.0,52.0,0.0,-73.0,0.0,134.0,133.0,78.0,-56.0,0.22608695652173913,,,
382,1289,3241.0,0.0,10.699200504474893,0.0,34759,1760551822.333888,0.0,0.0,310.0,24.0,1.0,2.0,0.0,24.0,0.9967741935483871,0.0,1.0,0.0,15.0,1.0,0.0,0.0,1,0.0,18.0,228.0,0.7723947502839262,48.0,3.0,0.0,-48.0,0.0,137.0,126.0,64.0,-73.0,0.19571865443425077,,,
383,1290,3405.0,0.0,9.631724764877884,0.0,25479,1761078698.9360387,0.0,0.0,378.0,22.0,1.0,2.0,0.0,30.0,0.9973544973544973,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,0.0,78.0,132.0,0.9909579418369778,39.0,58.0,66.0,27.0,0.4049079754601227,107.0,96.0,118.0,11.0,0.367601246105919,,,
386,1293,2619.0,0.0,9.789352804191187,0.0,40627,1760160570.9032683,0.0,0.0,302.0,24.0,1.0,2.0,0.0,30.0,0.9933774834437086,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0,9.0,62.0,165.0,1.046513189316125,28.0,47.0,26.0,-2.0,0.25742574257425743,45.0,96.0,63.0,18.0,0.3088235294117647,,,
387,1294,5354.0,0.0,9.766638035755571,0.0,81240,1761124571.8883877,0.0,0.0,584.0,25.0,1.0,2.0,0.0,42.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1,0.0,40.0,207.0,0.90121955571933,51.0,54.0,2.0,-49.0,0.018691588785046728,145.0,213.0,59.0,-86.0,0.14148681055155876,,,
388,1295,4093.0,0.0,8.151898016669904,0.0,65827,1761136624.9453678,0.0,0.0,519.0,25.0,1.0,2.0,0.0,40.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0.0,19.0,103.0,0.9208129951140596,43.0,57.0,42.0,-1.0,0.29577464788732394,121.0,132.0,129.0,8.0,0.337696335078534,,,
389,1296,4241.0,0.0,13.00879199164894,0.0,33098,1760632979.129831,0.0,0.0,311.0,23.0,1.0,2.0,0.0,25.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0,0.0,19.0,223.0,0.7404623096459372,37.0,30.0,0.0,-37.0,0.0,87.0,160.0,70.0,-17.0,0.22082018927444794,,,
391,1299,3833.0,0.0,9.670283599720506,0.0,28793,1760370805.8245804,0.0,0.0,377.0,23.0,1.0,2.0,0.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,22.0,239.0,0.7999500085339484,23.0,41.0,0.0,-23.0,0.0,158.0,113.0,107.0,-51.0,0.2830687830687831,,,
392,1300,3081.0,0.0,21.006255426366746,0.0,8945,1762312202.0913923,0.0,0.0,153.0,12.0,1.0,1.0,0.0,13.0,0.9934640522875817,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,45.0,0.8304458856101217,23.0,0.0,58.0,35.0,0.7160493827160493,61.0,0.0,365.0,304.0,0.8568075117370892,,,
395,1303,8741.0,0.0,11.577888549303882,0.0,66748,1761696327.8920689,0.0,0.0,475.0,22.0,1.0,1.0,0.0,37.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0,0.0,66.0,54.0,0.8990577043965866,72.0,74.0,0.0,-72.0,0.0,202.0,318.0,165.0,-37.0,0.24087591240875914,,,
396,1304,4165.0,0.0,12.2246726539246,0.0,39665,1760208712.549752,0.0,0.0,478.0,25.0,1.0,2.0,0.0,30.0,0.997907949790795,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,9.0,41.0,205.0,1.0741151034142609,43.0,68.0,5.0,-38.0,0.04310344827586207,132.0,70.0,128.0,-4.0,0.3878787878787879,,,
397,1305,3497.0,0.0,9.789993335995762,0.0,23737,1760817554.0864563,0.0,0.0,480.0,24.0,1.0,2.0,0.0,39.0,0.9958333333333333,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0.0,61.0,179.0,1.0241598908812337,33.0,26.0,13.0,-20.0,0.18055555555555555,76.0,97.0,109.0,33.0,0.38652482269503546,,,
399,1307,4721.0,0.0,12.464344458170961,0.0,27609,1761228386.5363905,0.0,0.0,431.0,22.0,1.0,2.0,0.0,27.0,0.9953596287703016,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0,0.0,63.0,144.0,0.8807322844364303,20.0,23.0,29.0,9.0,0.4027777777777778,86.0,169.0,85.0,-1.0,0.25,,,
400,1308,4047.0,0.0,15.011971031653587,0.0,46621,1759850722.9710364,0.0,0.0,540.0,26.0,1.0,2.0,0.0,26.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,62.0,174.0,1.131890447420118,39.0,85.0,38.0,-1.0,0.2345679012345679,129.0,144.0,112.0,-17.0,0.2909090909090909,,,
402,1310,2773.0,0.0,13.938304415832686,0.0,15768,1761577559.0514858,0.0,0.0,206.0,18.0,1.0,1.0,0.0,17.0,0.9902912621359223,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,19.0,24.0,1.1747579731719544,49.0,30.0,0.0,-49.0,0.0,76.0,135.0,48.0,-28.0,0.18532818532818532,,,
403,1311,8848.0,0.0,12.553921198932224,0.0,68875,1761956021.6337848,0.0,0.0,676.0,23.0,1.0,2.0,0.0,38.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0,0.0,82.0,107.0,0.9545691625137271,72.0,138.0,7.0,-65.0,0.03225806451612903,314.0,259.0,189.0,-125.0,0.24803149606299213,,,
404,1312,1735.0,0.0,14.731117523553747,0.0,17001,1761188496.9539783,0.0,0.0,277.0,17.0,1.0,2.0,0.0,18.0,0.9891696750902527,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,73.0,1.0468425953765672,62.0,30.0,10.0,-52.0,0.09803921568627451,50.0,50.0,55.0,5.0,0.3548387096774194,,,
408,1317,3962.0,0.0,11.822955159675097,0.0,56823,1761506228.8548312,0.0,0.0,496.0,21.0,1.0,2.0,0.0,29.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0,0.0,59.0,103.0,0.9369745766403481,8.0,46.0,0.0,-8.0,0.0,123.0,192.0,116.0,-7.0,0.2691415313225058,,,
417,1330,1531.0,0.0,7.063348678139235,0.0,26296,1760952486.754125,0.0,0.0,45.0,5.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,19.0,30.0,29.0,0.8337701931609371,2.0,0.0,0.0,-2.0,0.0,63.0,49.0,41.0,-22.0,0.2679738562091503,,,
419,1336,465.0,0.0,10.113892609694984,0.0,7259,1758746845.1643786,0.0,0.0,50.0,7.0,0.0,1.0,0.0,5.0,0.98,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,57.0,1.1555049259106545,0.0,0.0,5.0,5.0,1.0,0.0,0.0,6.0,6.0,1.0,,,
423,1340,755.0,0.0,8.060119625732494,0.0,20209,1759667202.7471952,0.0,0.0,85.0,9.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0,0.0,0.0,48.0,0.8981628884292211,1.0,3.0,8.0,7.0,0.6666666666666666,36.0,15.0,14.0,-22.0,0.2153846153846154,,,
426,1343,1507.0,0.0,12.90954281403913,0.0,15712,1759589573.7763846,0.0,0.0,192.0,13.0,0.0,2.0,0.0,12.0,0.9947916666666666,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,0.0,0.0,180.0,1.057304663906053,,,,,,,,,,,,,
430,1347,4761.0,0.0,12.982614162882987,0.0,41414,1761756267.3940902,0.0,0.0,458.0,39.0,0.0,2.0,0.0,28.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,1,0.0,0.0,357.0,0.8383625323821581,60.0,163.0,17.0,-43.0,0.07083333333333333,66.0,146.0,41.0,-25.0,0.16205533596837945,,,
433,1350,2032.0,0.0,16.430659938426228,0.0,8920,1759864564.2978108,0.0,0.0,196.0,19.0,0.0,2.0,0.0,9.0,0.9948979591836735,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,30.0,156.0,0.8642348631448196,62.0,8.0,3.0,-59.0,0.0410958904109589,51.0,14.0,31.0,-20.0,0.3229166666666667,,,
435,1354,6140.0,0.0,11.236038301242157,0.0,70097,1759860014.6565478,0.0,0.0,1214.0,33.0,1.0,2.0,0.0,46.0,0.999176276771005,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0,0.0,19.0,277.0,0.9196664080443491,115.0,2.0,32.0,-83.0,0.21476510067114093,285.0,199.0,69.0,-216.0,0.12477396021699819,,,
436,1356,5353.0,0.0,11.74210351178901,0.0,94117,1761339286.5510862,0.0,0.0,680.0,43.0,0.0,2.0,0.0,33.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1,0.0,0.0,373.0,0.8362105858733971,179.0,255.0,18.0,-161.0,0.03982300884955752,226.0,163.0,62.0,-164.0,0.13747228381374724,,,
437,1357,2588.0,0.0,12.31531855997671,0.0,29202,1761942899.7121809,0.0,0.0,205.0,21.0,0.0,2.0,0.0,16.0,0.9951219512195122,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,0.0,0.0,247.0,0.5187581971151454,37.0,92.0,0.0,-37.0,0.0,129.0,114.0,5.0,-124.0,0.020161290322580645,,,
438,1359,3033.0,0.0,11.496630598792956,0.0,43554,1762009095.399964,0.0,0.0,494.0,34.0,0.0,2.0,0.0,28.0,0.9979757085020243,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0,0.0,0.0,230.0,0.961826485292272,116.0,43.0,0.0,-116.0,0.0,89.0,92.0,4.0,-85.0,0.021621621621621623,,,
443,1364,11415.0,0.0,18.56589976294497,0.0,47278,1759770908.96216,0.0,0.0,863.0,29.0,1.0,2.0,0.0,44.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,27.0,128.0,215.0,1.0904027362484257,84.0,10.0,22.0,-62.0,0.1896551724137931,210.0,125.0,80.0,-130.0,0.1927710843373494,,,
451,1372,6221.0,0.0,11.853827944487973,0.0,59597,1761537141.8068805,0.0,0.0,1353.0,30.0,1.0,2.0,0.0,42.0,1.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1,0.0,0.0,236.0,0.9981075820022808,127.0,156.0,116.0,-11.0,0.2907268170426065,159.0,130.0,55.0,-104.0,0.15988372093023256,,,
455,1379,2078.0,0.0,11.388266133429648,0.0,15069,1759621283.534501,0.0,0.0,239.0,19.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,71.0,231.0,1.0395866255529347,21.0,2.0,0.0,-21.0,0.0,48.0,7.0,17.0,-31.0,0.2361111111111111,,,
456,1380,5326.0,0.0,11.558607435595656,0.0,37106,1761393668.8988316,0.0,0.0,765.0,33.0,1.0,2.0,0.0,43.0,0.9973856209150327,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0,91.0,0.0,277.0,1.0405196128728622,35.0,70.0,65.0,30.0,0.38235294117647056,95.0,216.0,160.0,65.0,0.33970276008492567,,,
